Date,File Path,Keywords Found
2-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/2-August-2011_Lok Sabha Debates.pdf,drugs
4-March-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/4-March-2011_Lok Sabha Debates.pdf,drugs
11-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/11-August-2011_Lok Sabha Debates.pdf,"drugs, sex"
17-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/17-August-2011_Lok Sabha Debates.pdf,No keywords found
28-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/28-November-2011_Lok Sabha Debates.pdf,No keywords found
9-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/9-August-2011_Lok Sabha Debates.pdf,"drugs, sex"
18-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/18-August-2011_Lok Sabha Debates.pdf,"drugs, sex"
25-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/25-August-2011_Lok Sabha Debates.pdf,drugs
24-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/24-August-2011_Lok Sabha Debates.pdf,drugs
1-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/1-August-2011_Lok Sabha Debates.pdf,drugs
16-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/16-August-2011_Lok Sabha Debates.pdf,"drugs, sex"
12-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/12-August-2011_Lok Sabha Debates.pdf,"drugs, sex"
5-September-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/5-September-2011_Lok Sabha Debates.pdf,"drugs, sex"
2-September-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/2-September-2011_Lok Sabha Debates.pdf,"abortion, drugs, sex"
23-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/23-August-2011_Lok Sabha Debates.pdf,drugs
8-September-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/8-September-2011_Lok Sabha Debates.pdf,"drugs, sex"
7-September-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/7-September-2011_Lok Sabha Debates.pdf,"drugs, sex"
29-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/29-August-2011_Lok Sabha Debates.pdf,drugs
26-August-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/26-August-2011_Lok Sabha Debates.pdf,"drugs, sex"
24-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/24-November-2011_Lok Sabha Debates.pdf,drugs
23-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/23-November-2011_Lok Sabha Debates.pdf,"drugs, sex"
1-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/1-December-2011_Lok Sabha Debates.pdf,drugs
6-September-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/6-September-2011_Lok Sabha Debates.pdf,"drugs, sex"
22-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/22-December-2011_Lok Sabha Debates.pdf,sex
29-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/29-December-2011_Lok Sabha Debates.pdf,No keywords found
28-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/28-December-2011_Lok Sabha Debates.pdf,No keywords found
25-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/25-November-2011_Lok Sabha Debates.pdf,"drugs, sex"
30-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/30-November-2011_Lok Sabha Debates.pdf,drugs
12-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/12-March-2012_Lok Sabha Debates.pdf,No keywords found
16-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/16-March-2012_Lok Sabha Debates.pdf,drugs
8-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/8-December-2011_Lok Sabha Debates.pdf,drugs
22-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/22-November-2011_Lok Sabha Debates.pdf,"drugs, sex"
29-November-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/29-November-2011_Lok Sabha Debates.pdf,No keywords found
15-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/15-December-2011_Lok Sabha Debates.pdf,drugs
2-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/2-December-2011_Lok Sabha Debates.pdf,"drugs, sex"
27-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/27-December-2011_Lok Sabha Debates.pdf,drugs
16-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/16-December-2011_Lok Sabha Debates.pdf,"abortion, drugs"
14-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/14-December-2011_Lok Sabha Debates.pdf,drugs
21-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/21-December-2011_Lok Sabha Debates.pdf,"drugs, sex"
9-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/9-December-2011_Lok Sabha Debates.pdf,"abortion, drugs, sex"
12-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/12-December-2011_Lok Sabha Debates.pdf,"drugs, sex"
7-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/7-December-2011_Lok Sabha Debates.pdf,"drugs, sex"
19-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/19-December-2011_Lok Sabha Debates.pdf,drugs
20-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/20-December-2011_Lok Sabha Debates.pdf,drugs
13-December-2011,/Users/Aaryan/Desktop/Lok Sabha Debates/2011/13-December-2011_Lok Sabha Debates.pdf,drugs
14-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/14-March-2012_Lok Sabha Debates.pdf,"drugs, sex"
15-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/15-March-2012_Lok Sabha Debates.pdf,drugs
28-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/28-March-2012_Lok Sabha Debates.pdf,"drugs, sex"
25-April-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/25-April-2012_Lok Sabha Debates.pdf,sex
29-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/29-March-2012_Lok Sabha Debates.pdf,drugs
27-April-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/27-April-2012_Lok Sabha Debates.pdf,"abortion, drugs, sex"
26-April-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/26-April-2012_Lok Sabha Debates.pdf,"abortion, drugs, sex"
19-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/19-March-2012_Lok Sabha Debates.pdf,"drugs, sex"
3-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/3-May-2012_Lok Sabha Debates.pdf,drugs
21-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/21-March-2012_Lok Sabha Debates.pdf,drugs
22-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/22-March-2012_Lok Sabha Debates.pdf,drugs
2-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/2-May-2012_Lok Sabha Debates.pdf,"abortion, drugs, sex"
30-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/30-March-2012_Lok Sabha Debates.pdf,"drugs, sex"
30-April-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/30-April-2012_Lok Sabha Debates.pdf,drugs
13-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/13-March-2012_Lok Sabha Debates.pdf,No keywords found
4-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/4-May-2012_Lok Sabha Debates.pdf,"abortion, drugs, sex"
24-April-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/24-April-2012_Lok Sabha Debates.pdf,"drugs, sex"
20-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/20-March-2012_Lok Sabha Debates.pdf,"drugs, sex"
13-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/13-May-2012_Lok Sabha Debates.pdf,sex
27-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/27-March-2012_Lok Sabha Debates.pdf,drugs
11-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/11-May-2012_Lok Sabha Debates.pdf,"abortion, drugs, sex"
9-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/9-May-2012_Lok Sabha Debates.pdf,"drugs, sex"
7-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/7-May-2012_Lok Sabha Debates.pdf,drugs
14-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/14-May-2012_Lok Sabha Debates.pdf,"drugs, sex"
10-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/10-May-2012_Lok Sabha Debates.pdf,drugs
18-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/18-May-2012_Lok Sabha Debates.pdf,"drugs, sex"
21-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/21-May-2012_Lok Sabha Debates.pdf,"drugs, sex"
26-March-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/26-March-2012_Lok Sabha Debates.pdf,"drugs, sex"
16-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/16-May-2012_Lok Sabha Debates.pdf,"drugs, sex"
8-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/8-May-2012_Lok Sabha Debates.pdf,drugs
15-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/15-May-2012_Lok Sabha Debates.pdf,sex
17-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/17-May-2012_Lok Sabha Debates.pdf,drugs
22-May-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/22-May-2012_Lok Sabha Debates.pdf,"drugs, sex"
8-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/8-August-2012_Lok Sabha Debates.pdf,No keywords found
13-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/13-August-2012_Lok Sabha Debates.pdf,drugs
23-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/23-August-2012_Lok Sabha Debates.pdf,drugs
9-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/9-August-2012_Lok Sabha Debates.pdf,"drugs, sex"
22-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/22-August-2012_Lok Sabha Debates.pdf,sex
16-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/16-August-2012_Lok Sabha Debates.pdf,drugs
5-September-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/5-September-2012_Lok Sabha Debates.pdf,drugs
6-September-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/6-September-2012_Lok Sabha Debates.pdf,drugs
7-September-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/7-September-2012_Lok Sabha Debates.pdf,"abortion, drugs, sex"
4-September-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/4-September-2012_Lok Sabha Debates.pdf,"drugs, sex"
31-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/31-August-2012_Lok Sabha Debates.pdf,"drugs, sex"
27-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/27-August-2012_Lok Sabha Debates.pdf,drugs
3-September-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/3-September-2012_Lok Sabha Debates.pdf,drugs
17-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/17-August-2012_Lok Sabha Debates.pdf,"drugs, sex"
23-November-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/23-November-2012_Lok Sabha Debates.pdf,"drugs, sex"
24-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/24-August-2012_Lok Sabha Debates.pdf,"drugs, sex"
21-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/21-August-2012_Lok Sabha Debates.pdf,drugs
28-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/28-August-2012_Lok Sabha Debates.pdf,drugs
3-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/3-December-2012_Lok Sabha Debates.pdf,drugs
14-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/14-August-2012_Lok Sabha Debates.pdf,drugs
22-November-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/22-November-2012_Lok Sabha Debates.pdf,drugs
21-February-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/21-February-2013_Lok Sabha Debates.pdf,No keywords found
30-November-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/30-November-2012_Lok Sabha Debates.pdf,"drugs, sex"
26-November-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/26-November-2012_Lok Sabha Debates.pdf,"abortion, drugs"
6-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/6-December-2012_Lok Sabha Debates.pdf,drugs
27-November-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/27-November-2012_Lok Sabha Debates.pdf,"drugs, sex"
28-February-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/28-February-2013_Lok Sabha Debates.pdf,No keywords found
29-November-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/29-November-2012_Lok Sabha Debates.pdf,drugs
11-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/11-December-2012_Lok Sabha Debates.pdf,"drugs, sex"
17-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/17-December-2012_Lok Sabha Debates.pdf,drugs
7-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/7-December-2012_Lok Sabha Debates.pdf,"drugs, sex"
12-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/12-December-2012_Lok Sabha Debates.pdf,No keywords found
10-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/10-December-2012_Lok Sabha Debates.pdf,"drugs, sex"
30-August-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/30-August-2012_Lok Sabha Debates.pdf,drugs
19-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/19-December-2012_Lok Sabha Debates.pdf,sex
13-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/13-December-2012_Lok Sabha Debates.pdf,drugs
5-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/5-December-2012_Lok Sabha Debates.pdf,sex
14-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/14-December-2012_Lok Sabha Debates.pdf,"drugs, sex"
18-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/18-December-2012_Lok Sabha Debates.pdf,"drugs, sex"
4-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/4-December-2012_Lok Sabha Debates.pdf,"abortion, drugs"
20-December-2012,/Users/Aaryan/Desktop/Lok Sabha Debates/2012/20-December-2012_Lok Sabha Debates.pdf,"drugs, sex"
4-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/4-March-2013_Lok Sabha Debates.pdf,drugs
22-February-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/22-February-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
1-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/1-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
15-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/15-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
12-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/12-March-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
27-February-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/27-February-2013_Lok Sabha Debates.pdf,drugs
8-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/8-March-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
6-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/6-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
5-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/5-March-2013_Lok Sabha Debates.pdf,drugs
20-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/20-March-2013_Lok Sabha Debates.pdf,sex
13-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/13-March-2013_Lok Sabha Debates.pdf,sex
18-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/18-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
22-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/22-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
22-April-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/22-April-2013_Lok Sabha Debates.pdf,drugs
11-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/11-March-2013_Lok Sabha Debates.pdf,drugs
26-February-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/26-February-2013_Lok Sabha Debates.pdf,"drugs, sex"
23-April-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/23-April-2013_Lok Sabha Debates.pdf,"drugs, sex"
19-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/19-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
21-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/21-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
7-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/7-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
26-April-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/26-April-2013_Lok Sabha Debates.pdf,"drugs, sex"
20-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/20-August-2013_Lok Sabha Debates.pdf,sex
3-May-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/3-May-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
29-April-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/29-April-2013_Lok Sabha Debates.pdf,drugs
14-March-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/14-March-2013_Lok Sabha Debates.pdf,"drugs, sex"
24-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/24-August-2013_Lok Sabha Debates.pdf,drugs
25-April-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/25-April-2013_Lok Sabha Debates.pdf,drugs
2-September-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/2-September-2013_Lok Sabha Debates.pdf,No keywords found
7-May-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/7-May-2013_Lok Sabha Debates.pdf,"drugs, sex"
3-September-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/3-September-2013_Lok Sabha Debates.pdf,No keywords found
8-May-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/8-May-2013_Lok Sabha Debates.pdf,sex
2-May-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/2-May-2013_Lok Sabha Debates.pdf,drugs
30-April-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/30-April-2013_Lok Sabha Debates.pdf,drugs
6-May-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/6-May-2013_Lok Sabha Debates.pdf,drugs
5-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/5-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
13-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/13-August-2013_Lok Sabha Debates.pdf,drugs
4-September-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/4-September-2013_Lok Sabha Debates.pdf,No keywords found
6-September-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/6-September-2013_Lok Sabha Debates.pdf,drugs
12-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/12-August-2013_Lok Sabha Debates.pdf,drugs
5-September-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/5-September-2013_Lok Sabha Debates.pdf,drugs
7-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/7-August-2013_Lok Sabha Debates.pdf,No keywords found
14-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/14-August-2013_Lok Sabha Debates.pdf,drugs
6-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/6-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
23-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/23-August-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
8-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/8-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
22-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/22-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
30-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/30-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
27-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/27-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
6-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/6-December-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
5-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/5-February-2014_Lok Sabha Debates.pdf,drugs
7-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/7-February-2014_Lok Sabha Debates.pdf,"drugs, sex"
17-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/17-February-2014_Lok Sabha Debates.pdf,sex
26-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/26-August-2013_Lok Sabha Debates.pdf,drugs
10-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/10-February-2014_Lok Sabha Debates.pdf,"drugs, sex"
16-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/16-December-2013_Lok Sabha Debates.pdf,drugs
6-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/6-February-2014_Lok Sabha Debates.pdf,drugs
9-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/9-December-2013_Lok Sabha Debates.pdf,drugs
29-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/29-August-2013_Lok Sabha Debates.pdf,"drugs, sex"
5-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/5-December-2013_Lok Sabha Debates.pdf,drugs
9-June-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/9-June-2014_Lok Sabha Debates.pdf,drugs
5-June-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/5-June-2014_Lok Sabha Debates.pdf,No keywords found
4-June-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/4-June-2014_Lok Sabha Debates.pdf,No keywords found
11-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/11-December-2013_Lok Sabha Debates.pdf,No keywords found
10-July-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/10-July-2014_Lok Sabha Debates.pdf,drugs
19-August-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/19-August-2013_Lok Sabha Debates.pdf,"abortion, drugs, sex"
18-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/18-December-2013_Lok Sabha Debates.pdf,drugs
10-June-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/10-June-2014_Lok Sabha Debates.pdf,drugs
20-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/20-February-2014_Lok Sabha Debates.pdf,drugs
10-December-2013,/Users/Aaryan/Desktop/Lok Sabha Debates/2013/10-December-2013_Lok Sabha Debates.pdf,"drugs, sex"
11-June-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/11-June-2014_Lok Sabha Debates.pdf,"drugs, sex"
24-November-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/24-November-2014_Lok Sabha Debates.pdf,No keywords found
28-February-2015,/Users/Aaryan/Desktop/Lok Sabha Debates/2015/28-February-2015_Lok Sabha Debates.pdf,No keywords found
22-July-2015,/Users/Aaryan/Desktop/Lok Sabha Debates/2015/22-July-2015_Lok Sabha Debates.pdf,No keywords found
21-July-2015,/Users/Aaryan/Desktop/Lok Sabha Debates/2015/21-July-2015_Lok Sabha Debates.pdf,No keywords found
30-July-2015,/Users/Aaryan/Desktop/Lok Sabha Debates/2015/30-July-2015_Lok Sabha Debates.pdf,No keywords found
23-July-2015,/Users/Aaryan/Desktop/Lok Sabha Debates/2015/23-July-2015_Lok Sabha Debates.pdf,No keywords found
24-July-2015,/Users/Aaryan/Desktop/Lok Sabha Debates/2015/24-July-2015_Lok Sabha Debates.pdf,No keywords found
4-March-2016,/Users/Aaryan/Desktop/Lok Sabha Debates/2016/4-March-2016_Lok Sabha Debates.pdf,No keywords found
11-February-2014,/Users/Aaryan/Desktop/Lok Sabha Debates/2014/11-February-2014_Lok Sabha Debates.pdf,"drugs, sex"
22-July-2016,/Users/Aaryan/Desktop/Lok Sabha Debates/2016/22-July-2016_Lok Sabha Debates.pdf,No keywords found
18-July-2016,/Users/Aaryan/Desktop/Lok Sabha Debates/2016/18-July-2016_Lok Sabha Debates.pdf,No keywords found
18-November-2016,/Users/Aaryan/Desktop/Lok Sabha Debates/2016/18-November-2016_Lok Sabha Debates.pdf,No keywords found
16-November-2016,/Users/Aaryan/Desktop/Lok Sabha Debates/2016/16-November-2016_Lok Sabha Debates.pdf,No keywords found
